3.9,1.0084,1.0302,10.912,0.9665,0.9665,21.488,0.27975,0.45236,0.25519,0.54966,0.52471,0.020159,0.55488,3.9792,0.86192,0.172,0.032794,0.71385,0.30754,0.13581,6.7346
4,1.0084,1.0302,10.912,0.9665,0.9665,21.495,0.27063,0.42757,0.25213,0.5455,0.51252,0.020539,0.55231,3.9958,0.87234,0.16288,0.030225,0.72437,0.29365,0.1291,6.5521
4.1,1.0084,1.0302,10.912,0.9665,0.9665,21.501,0.26212,0.40446,0.24912,0.54249,0.50158,0.020897,0.54985,4.0109,0.88232,0.15437,0.027897,0.73467,0.28073,0.12286,6.3681
4.2,1.0084,1.0302,10.912,0.9665,0.9665,21.506,0.25418,0.3829,0.24614,0.54059,0.49182,0.021231,0.54749,4.0246,0.89188,0.14643,0.02579,0.74478,0.26869,0.11704,6.1843
4.3,1.0084,1.0302,10.912,0.9665,0.9665,21.51,0.24677,0.36281,0.2432,0.53972,0.48321,0.021538,0.54524,4.0371,0.90105,0.13903,0.023883,0.75468,0.25743,0.1116,6.0018
4.4,1.0084,1.0302,10.912,0.9665,0.9665,21.514,0.23986,0.34407,0.24029,0.53986,0.47569,0.021819,0.54309,4.0484,0.90986,0.13212,0.022156,0.76439,0.24699,0.10655,5.8196
4.5,1.0084,1.0302,10.912,0.9665,0.9665,21.517,0.23342,0.3266,0.23741,0.54096,0.46923,0.02207,0.54104,4.0585,0.91832,0.12567,0.020595,0.7739,0.23725,0.10185,5.6396
4.6,1.0084,1.0302,10.912,0.9665,0.9665,21.52,0.22741,0.31031,0.23455,0.54298,0.46378,0.022292,0.53908,4.0676,0.92646,0.11966,0.019182,0.78323,0.22816,0.097457,5.4627
4.7,1.0084,1.0302,10.912,0.9665,0.9665,21.522,0.2218,0.29513,0.23172,0.54587,0.45931,0.022483,0.53723,4.0758,0.93431,0.11405,0.017903,0.79237,0.21968,0.093362,5.2889
4.8,1.0084,1.0302,10.912,0.9665,0.9665,21.524,0.21657,0.28097,0.2289,0.54962,0.45577,0.022641,0.53547,4.083,0.94188,0.10882,0.016747,0.80133,0.2118,0.089558,5.1179
